,periodo,provincia,viajeros_total,viajeros_esp,viajeros_ext,pernoc_total,pernoc_esp,pernoc_ext,provincia_simp,id,estancia_media_total,estancia_media_esp,estancia_media_ext,year,month,iso_date
473,2019M05,17 Girona,388585,134497,254088,1115238,296090,819148,Girona,2019M05_Girona,2.869997555232446,2.2014617426411,3.223875192846573,2019,5,2019-05-01
474,2019M05,46 Valencia/València,330238,180784,149454,729567,385288,344279,Valencia,2019M05_Valencia,2.209215777711832,2.1312063014426057,2.3035783585584864,2019,5,2019-05-01
475,2019M05,28 Madrid,1172955,568723,604232,2347283,962658,1384625,Madrid,2019M05_Madrid,2.0011705478897315,1.692665849631543,2.29154530048061,2019,5,2019-05-01
476,2019M04,29 Málaga,539316,182074,357242,1792826,482522,1310304,Málaga,2019M04_Málaga,3.3242588760578213,2.6501422498544547,3.667833009556547,2019,4,2019-04-01
477,2019M04,41 Sevilla,329946,138957,190989,695397,264754,430644,Sevilla,2019M04_Sevilla,2.107608517757451,1.9052944436048562,2.254810486467807,2019,4,2019-04-01
478,2019M04,"07 Balears, Illes",658987,112304,546683,3064617,354124,2710493,Illes Balears,2019M04_Illes Balears,4.650496899028357,3.1532625730160992,4.958070764958852,2019,4,2019-04-01
479,2019M04,08 Barcelona,1109962,268024,841938,2800106,558410,2241696,Barcelona,2019M04_Barcelona,2.5227043808706964,2.083432826911023,2.662542847573099,2019,4,2019-04-01
480,2019M04,17 Girona,346980,149990,196990,999704,390824,608879,Girona,2019M04_Girona,2.881157415412992,2.6056670444696315,3.090913244327123,2019,4,2019-04-01
481,2019M04,46 Valencia/València,304990,161708,143282,703473,362240,341233,Valencia,2019M04_Valencia,2.306544476868094,2.2400870705221756,2.3815482754288744,2019,4,2019-04-01
482,2019M04,28 Madrid,1065508,544970,520538,2192962,949015,1243947,Madrid,2019M04_Madrid,2.058137526888583,1.7414077839147108,2.389733314378585,2019,4,2019-04-01
483,2019M03,29 Málaga,414188,167362,246826,1380072,434823,945249,Málaga,2019M03_Málaga,3.331994166900055,2.5980987320897215,3.8296168150843104,2019,3,2019-03-01
484,2019M03,41 Sevilla,315318,155556,159762,638832,275564,363268,Sevilla,2019M03_Sevilla,2.025992807261241,1.7714777957777263,2.2738072883414078,2019,3,2019-03-01
485,2019M03,"07 Balears, Illes",257928,73394,184534,1147223,215128,932094,Illes Balears,2019M03_Illes Balears,4.447842033435688,2.9311387851868,5.051069179663369,2019,3,2019-03-01
486,2019M03,08 Barcelona,961604,274545,687059,2318297,532879,1785418,Barcelona,2019M03_Barcelona,2.410864555471899,1.9409532134986978,2.5986385448702367,2019,3,2019-03-01
487,2019M03,17 Girona,227860,126219,101640,486958,252254,234704,Girona,2019M03_Girona,2.1370929518125164,1.9985422163065782,2.3091696182605275,2019,3,2019-03-01
488,2019M03,46 Valencia/València,288836,171480,117357,641089,360241,280848,Valencia,2019M03_Valencia,2.2195605810909997,2.1007756006531375,2.393108208287533,2019,3,2019-03-01
489,2019M03,28 Madrid,1079289,579601,499689,2176778,979040,1197738,Madrid,2019M03_Madrid,2.0168629532961053,1.6891620269806298,2.3969669134201474,2019,3,2019-03-01
490,2019M02,29 Málaga,313178,144639,168539,954430,306169,648260,Málaga,2019M02_Málaga,3.0475640051344604,2.1167803980945665,3.8463501029435325,2019,2,2019-02-01
491,2019M02,41 Sevilla,259436,136007,123429,499441,227280,272161,Sevilla,2019M02_Sevilla,1.9251029155552815,1.6710904585793378,2.2050004456003047,2019,2,2019-02-01
492,2019M02,"07 Balears, Illes",131555,51587,79968,511031,153099,357932,Illes Balears,2019M02_Illes Balears,3.8845425867507886,2.9677825808827807,4.475940376150461,2019,2,2019-02-01
493,2019M02,08 Barcelona,814340,246639,567700,1876090,408076,1468013,Barcelona,2019M02_Barcelona,2.3038165876660854,1.6545477398140602,2.5858957195701957,2019,2,2019-02-01
494,2019M02,17 Girona,145647,86862,58785,281965,144580,137385,Girona,2019M02_Girona,1.9359478739692544,1.664479288987129,2.3370757846389387,2019,2,2019-02-01
495,2019M02,46 Valencia/València,226318,130200,96118,447610,228366,219243,Valencia,2019M02_Valencia,1.9777923099355774,1.753963133640553,2.2809775484300547,2019,2,2019-02-01
496,2019M02,28 Madrid,922651,528779,393872,1762240,880621,881619,Madrid,2019M02_Madrid,1.9099746274593536,1.665385728253202,2.23833885120039,2019,2,2019-02-01
497,2019M01,29 Málaga,252215,101564,150651,798745,234413,564332,Málaga,2019M01_Málaga,3.1669210792379516,2.308032373675712,3.74595588479333,2019,1,2019-01-01
498,2019M01,41 Sevilla,230824,114308,116517,470128,200381,269748,Sevilla,2019M01_Sevilla,2.0367379475271203,1.7529919165762675,2.3150956512783543,2019,1,2019-01-01
499,2019M01,"07 Balears, Illes",59391,26306,33085,183719,54408,129311,Illes Balears,2019M01_Illes Balears,3.093381152026401,2.068273397703946,3.9084479371316307,2019,1,2019-01-01
500,2019M01,08 Barcelona,746797,223604,523192,1752316,383272,1369045,Barcelona,2019M01_Barcelona,2.3464422058471044,1.7140659379975314,2.6167162341931833,2019,1,2019-01-01
501,2019M01,17 Girona,108542,62597,45945,200078,114808,85270,Girona,2019M01_Girona,1.843323321847764,1.8340815055034587,1.8559146805963653,2019,1,2019-01-01
502,2019M01,46 Valencia/València,198202,106393,91809,402521,190345,212176,Valencia,2019M01_Valencia,2.0308624534565745,1.7890744691850027,2.311058828655143,2019,1,2019-01-01
503,2019M01,28 Madrid,873095,504310,368785,1769846,881136,888710,Madrid,2019M01_Madrid,2.027094416987842,1.7472110408280621,2.409832287104953,2019,1,2019-01-01
504,2018M12,29 Málaga,261792,123124,138668,776963,285943,491020,Málaga,2018M12_Málaga,2.967863800268916,2.3223985575517365,3.54097556754262,2018,12,2018-12-01
505,2018M12,41 Sevilla,252628,129038,123590,513589,236100,277490,Sevilla,2018M12_Sevilla,2.032985258957835,1.8296935786357507,2.2452463791568897,2018,12,2018-12-01
506,2018M12,"07 Balears, Illes",91726,30396,61330,287577,64474,223103,Illes Balears,2018M12_Illes Balears,3.1351743235287706,2.121134359784182,3.637746616663949,2018,12,2018-12-01
507,2018M12,08 Barcelona,779906,252354,527551,1801094,449825,1351269,Barcelona,2018M12_Barcelona,2.3093731808705154,1.7825158309359075,2.561399750924555,2018,12,2018-12-01
508,2018M12,17 Girona,134359,89725,44634,253879,167038,86842,Girona,2018M12_Girona,1.889557082145595,1.861666202284759,1.9456468163283596,2018,12,2018-12-01
509,2018M12,46 Valencia/València,212043,124990,87052,435741,235288,200453,Valencia,2018M12_Valencia,2.054965266478969,1.8824545963677095,2.3026811560906126,2018,12,2018-12-01
510,2018M12,28 Madrid,992497,598334,394163,1997390,1069109,928281,Madrid,2018M12_Madrid,2.0124897102963537,1.7868097082900187,2.3550688420780235,2018,12,2018-12-01
511,2018M11,29 Málaga,291418,119888,171529,967359,257982,709377,Málaga,2018M11_Málaga,3.319489530502577,2.1518584011744295,4.135609721971212,2018,11,2018-11-01
512,2018M11,41 Sevilla,286219,147208,139011,567401,264376,303025,Sevilla,2018M11_Sevilla,1.9824015875955125,1.7959350035324166,2.179863464042414,2018,11,2018-11-01
513,2018M11,"07 Balears, Illes",103611,45450,58161,384119,129162,254957,Illes Balears,2018M11_Illes Balears,3.7073187209852234,2.841848184818482,4.383641959388593,2018,11,2018-11-01
514,2018M11,08 Barcelona,868492,251166,617326,1979592,430984,1548608,Barcelona,2018M11_Barcelona,2.279343966323236,1.7159328890056775,2.5085740759339474,2018,11,2018-11-01
515,2018M11,17 Girona,139911,80166,59745,302745,151810,150935,Girona,2018M11_Girona,2.1638398696314085,1.8936955816680388,2.526320194158507,2018,11,2018-11-01
516,2018M11,46 Valencia/València,246998,133540,113458,520419,255412,265007,Valencia,2018M11_Valencia,2.106976574709107,1.912625430582597,2.335727758289411,2018,11,2018-11-01
517,2018M11,28 Madrid,1047946,581438,466508,2076793,1002877,1073916,Madrid,2018M11_Madrid,1.9817748242752966,1.7248219070648978,2.302031262057671,2018,11,2018-11-01
518,2018M10,29 Málaga,510488,146921,363567,1901829,350723,1551106,Málaga,2018M10_Málaga,3.725511667267399,2.3871536403917752,4.266355307274862,2018,10,2018-10-01
519,2018M10,41 Sevilla,340024,143828,196196,678674,264454,414220,Sevilla,2018M10_Sevilla,1.995959108768793,1.838682314987346,2.1112560908479274,2018,10,2018-10-01
520,2018M10,"07 Balears, Illes",1024217,142964,881253,6074821,424553,5650268,Illes Balears,2018M10_Illes Balears,5.931185481201737,2.969649702022887,6.411629804380808,2018,10,2018-10-01
521,2018M10,08 Barcelona,1133840,279446,854395,2886975,512862,2374113,Barcelona,2018M10_Barcelona,2.546192584491639,1.8352812350149939,2.778706570146127,2018,10,2018-10-01
522,2018M10,17 Girona,343354,126091,217264,1013013,242364,770649,Girona,2018M10_Girona,2.9503457073457713,1.922135600479019,3.5470625598350396,2018,10,2018-10-01
523,2018M10,46 Valencia/València,285536,147256,138280,628753,296649,332104,Valencia,2018M10_Valencia,2.202009553961672,2.0145121421198455,2.401677755279144,2018,10,2018-10-01
524,2018M10,28 Madrid,1162482,559826,602656,2291026,943710,1347316,Madrid,2018M10_Madrid,1.970805569462581,1.6857202059211256,2.2356302766420644,2018,10,2018-10-01
525,2018M09,29 Málaga,570254,158873,411381,2163227,422828,1740399,Málaga,2018M09_Málaga,3.793444675530553,2.661421386893934,4.230625624421157,2018,9,2018-09-01
526,2018M09,41 Sevilla,313138,118627,194511,634734,215063,419671,Sevilla,2018M09_Sevilla,2.027010455454145,1.8129346607433383,2.1575694947843567,2018,9,2018-09-01
527,2018M09,"07 Balears, Illes",1562900,151240,1411660,9151847,561130,8590717,Illes Balears,2018M09_Illes Balears,5.855683025145563,3.7101957154192013,6.085542552739328,2018,9,2018-09-01
528,2018M09,08 Barcelona,1165130,267880,897249,3285617,489842,2795775,Barcelona,2018M09_Barcelona,2.8199574296430443,1.8285874272062117,3.1159410598395763,2018,9,2018-09-01
529,2018M09,17 Girona,476089,183844,292245,1594322,414985,1179337,Girona,2018M09_Girona,3.3487898271121574,2.2572670307434564,4.035439442933155,2018,9,2018-09-01
530,2018M09,46 Valencia/València,306912,166285,140627,765325,409330,355995,Valencia,2018M09_Valencia,2.4936300959232613,2.4616171031662506,2.5314839966720473,2018,9,2018-09-01
531,2018M09,28 Madrid,1115273,554765,560508,2189183,935194,1253989,Madrid,2018M09_Madrid,1.9629122196986746,1.6857480194316512,2.237236578246876,2018,9,2018-09-01
532,2018M08,29 Málaga,633747,284784,348963,2613242,1006369,1606874,Málaga,2018M08_Málaga,4.123478296544205,3.533797544805888,4.604711674303579,2018,8,2018-08-01
533,2018M08,41 Sevilla,299932,115225,184707,584797,204329,380468,Sevilla,2018M08_Sevilla,1.9497652801301628,1.7733044044261228,2.059846134688994,2018,8,2018-08-01
534,2018M08,"07 Balears, Illes",1704023,188843,1515180,10822370,865200,9957170,Illes Balears,2018M08_Illes Balears,6.351070378744888,4.581583643555758,6.571608653757309,2018,8,2018-08-01
535,2018M08,08 Barcelona,1233114,258625,974489,3884234,619153,3265081,Barcelona,2018M08_Barcelona,3.1499390972772994,2.3940183663605605,3.350557061187966,2018,8,2018-08-01
536,2018M08,17 Girona,602949,269553,333396,2353056,827076,1525980,Girona,2018M08_Girona,3.9025788250747575,3.0683242256624856,4.577079509052298,2018,8,2018-08-01
537,2018M08,46 Valencia/València,347479,190038,157440,965252,546735,418517,Valencia,2018M08_Valencia,2.7778714684916213,2.876977236131721,2.6582634654471544,2018,8,2018-08-01
538,2018M08,28 Madrid,957909,481301,476607,1925198,854666,1070532,Madrid,2018M08_Madrid,2.009792161885941,1.7757411682086677,2.2461524904166326,2018,8,2018-08-01
539,2018M07,29 Málaga,604564,238218,366346,2434957,756131,1678826,Málaga,2018M07_Málaga,4.02762486684619,3.1741136270139116,4.582624076692525,2018,7,2018-07-01
540,2018M07,41 Sevilla,277315,113274,164041,535405,193739,341666,Sevilla,2018M07_Sevilla,1.930674503723203,1.7103571869978988,2.082808566151145,2018,7,2018-07-01
541,2018M07,"07 Balears, Illes",1760514,176438,1584076,10737783,749173,9988610,Illes Balears,2018M07_Illes Balears,6.099231815253955,4.2460977793899275,6.305638113322845,2018,7,2018-07-01
542,2018M07,08 Barcelona,1276405,304812,971593,3731837,630143,3101694,Barcelona,2018M07_Barcelona,2.923709167544784,2.067316903533982,3.1923799368665686,2018,7,2018-07-01
543,2018M07,17 Girona,535175,212065,323110,2054023,525316,1528707,Girona,2018M07_Girona,3.8380398934927826,2.477146158017589,4.731227755253629,2018,7,2018-07-01
544,2018M07,46 Valencia/València,330578,183869,146709,885966,507312,378654,Valencia,2018M07_Valencia,2.6800513040795213,2.7590947903126684,2.5809868515224017,2018,7,2018-07-01
545,2018M07,28 Madrid,1087738,516910,570828,2113266,861847,1251419,Madrid,2018M07_Madrid,1.9428079188186862,1.6673057205316206,2.1922873439985424,2018,7,2018-07-01
546,2018M06,29 Málaga,583174,191045,392129,2143372,450927,1692444,Málaga,2018M06_Málaga,3.675355897210781,2.3603182496270514,4.316038854560617,2018,6,2018-06-01
547,2018M06,41 Sevilla,319482,136459,183022,601158,224179,376978,Sevilla,2018M06_Sevilla,1.8816646947245854,1.642830447240563,2.059741451847319,2018,6,2018-06-01
548,2018M06,"07 Balears, Illes",1645012,172865,1472147,9338251,620301,8717950,Illes Balears,2018M06_Illes Balears,5.676706917639507,3.5883550747693285,5.921928992145485,2018,6,2018-06-01
549,2018M06,08 Barcelona,1227638,305445,922193,3285923,561250,2724673,Barcelona,2018M06_Barcelona,2.676622098696847,1.8374830165823635,2.9545583191371003,2018,6,2018-06-01
550,2018M06,17 Girona,474327,189588,284740,1444913,363336,1081578,Girona,2018M06_Girona,3.0462381437278503,1.9164504082536868,3.798475802486479,2018,6,2018-06-01
551,2018M06,46 Valencia/València,325626,191110,134516,752541,431857,320684,Valencia,2018M06_Valencia,2.3110593134454867,2.2597299984302235,2.3839840613755983,2018,6,2018-06-01
552,2018M06,28 Madrid,1128276,575242,553034,2188747,963585,1225162,Madrid,2018M06_Madrid,1.9399038887648057,1.6750950034941816,2.2153466152171477,2018,6,2018-06-01
553,2018M05,29 Málaga,560577,157499,403078,1976864,355660,1621204,Málaga,2018M05_Málaga,3.526480751083259,2.2581730677655094,4.022060246403922,2018,5,2018-05-01
554,2018M05,41 Sevilla,331862,139364,192498,654278,243081,411197,Sevilla,2018M05_Sevilla,1.9715363614996595,1.7442165839097614,2.136110505044208,2018,5,2018-05-01
555,2018M05,"07 Balears, Illes",1393844,159954,1233891,7439429,544398,6895031,Illes Balears,2018M05_Illes Balears,5.337346934090185,3.403465996473986,5.588038975890091,2018,5,2018-05-01
556,2018M05,08 Barcelona,1184359,281616,902743,3138502,558243,2580259,Barcelona,2018M05_Barcelona,2.6499583318909217,1.9822843872507243,2.8582431544747506,2018,5,2018-05-01
557,2018M05,17 Girona,404463,153373,251090,1177827,356994,820832,Girona,2018M05_Girona,2.9120760118972564,2.3276195940615363,3.269074833724959,2018,5,2018-05-01
558,2018M05,46 Valencia/València,298195,162052,136143,666494,330598,335896,Valencia,2018M05_Valencia,2.235094485152333,2.0400735566361416,2.467229310357492,2018,5,2018-05-01
559,2018M05,28 Madrid,1101406,562675,538731,2188981,939310,1249670,Madrid,2018M05_Madrid,1.9874424145138123,1.6693650864175589,2.3196548927015526,2018,5,2018-05-01
560,2018M04,29 Málaga,507835,164400,343435,1717154,423034,1294120,Málaga,2018M04_Málaga,3.381322673703073,2.573199513381995,3.768165737330208,2018,4,2018-04-01
561,2018M04,41 Sevilla,320263,140144,180120,638320,258936,379384,Sevilla,2018M04_Sevilla,1.993111911148025,1.8476424249343533,2.1062846990894957,2018,4,2018-04-01
562,2018M04,"07 Balears, Illes",554074,94236,459838,2834734,372892,2461842,Illes Balears,2018M04_Illes Balears,5.116164988792111,3.9570015705250645,5.353715873851226,2018,4,2018-04-01
563,2018M04,08 Barcelona,1033594,279387,754207,2562124,570182,1991942,Barcelona,2018M04_Barcelona,2.478849528925284,2.0408322506057903,2.6411078125766534,2018,4,2018-04-01
564,2018M04,17 Girona,312658,133797,178862,870870,319586,551284,Girona,2018M04_Girona,2.785375714038982,2.3885886828553704,3.0821750847021727,2018,4,2018-04-01
565,2018M04,46 Valencia/València,293522,164020,129502,679056,361983,317074,Valencia,2018M04_Valencia,2.313475650888179,2.206944275088404,2.448410063165048,2018,4,2018-04-01
566,2018M04,28 Madrid,1041419,520285,521134,2082360,876416,1205943,Madrid,2018M04_Madrid,1.9995410108707445,1.6844921533390353,2.3140746909624013,2018,4,2018-04-01
567,2018M03,29 Málaga,406317,170075,236241,1419426,432625,986801,Málaga,2018M03_Málaga,3.493395550764551,2.543730707041011,4.177094577147913,2018,3,2018-03-01
568,2018M03,41 Sevilla,277166,136839,140326,557879,253424,304455,Sevilla,2018M03_Sevilla,2.012797384960637,1.8519866412353203,2.169626441286718,2018,3,2018-03-01
569,2018M03,"07 Balears, Illes",269771,89468,180302,1290879,331686,959193,Illes Balears,2018M03_Illes Balears,4.785091800082292,3.7073143470291052,5.319924349147541,2018,3,2018-03-01
570,2018M03,08 Barcelona,922330,271688,650642,2186758,508266,1678492,Barcelona,2018M03_Barcelona,2.3709062916743466,1.8707708842495805,2.5797473879645025,2018,3,2018-03-01
571,2018M03,17 Girona,258312,145530,112782,610990,303199,307791,Girona,2018M03_Girona,2.365317910124191,2.0834123548409265,2.7290791083683565,2018,3,2018-03-01
572,2018M03,46 Valencia/València,283915,172764,111151,629345,369352,259993,Valencia,2018M03_Valencia,2.2166669601817444,2.1378990993494016,2.3390972640821945,2018,3,2018-03-01
573,2018M03,28 Madrid,1030103,564073,466030,2003045,955408,1047637,Madrid,2018M03_Madrid,1.9445094325518903,1.6937665869488523,2.2480033474239858,2018,3,2018-03-01
574,2018M02,29 Málaga,290259,131998,158261,929302,279108,650194,Málaga,2018M02_Málaga,3.2016302681398336,2.1144865831300472,4.108365295303328,2018,2,2018-02-01
575,2018M02,41 Sevilla,245786,126248,119538,461219,216248,244971,Sevilla,2018M02_Sevilla,1.8765063917391551,1.712882580318104,2.0493148622195454,2018,2,2018-02-01
576,2018M02,"07 Balears, Illes",147818,64600,83217,588429,194180,394248,Illes Balears,2018M02_Illes Balears,3.9807668890121635,3.0058823529411764,4.737589675186561,2018,2,2018-02-01
577,2018M02,08 Barcelona,755389,237784,517605,1732268,392529,1339739,Barcelona,2018M02_Barcelona,2.293213165666961,1.650779699222824,2.5883424619159396,2018,2,2018-02-01
578,2018M02,17 Girona,130698,81907,48791,260932,148637,112295,Girona,2018M02_Girona,1.9964498309078946,1.814704481912413,2.3015515156483777,2018,2,2018-02-01
579,2018M02,46 Valencia/València,220329,127512,92817,459260,234780,224480,Valencia,2018M02_Valencia,2.0844282867893016,1.8412384716732544,2.418522468944267,2018,2,2018-02-01
580,2018M02,28 Madrid,906604,530705,375898,1730383,891220,839162,Madrid,2018M02_Madrid,1.908642582649095,1.6793133661827193,2.232419432931274,2018,2,2018-02-01
581,2018M01,29 Málaga,242989,98656,144332,787257,222341,564916,Málaga,2018M01_Málaga,3.2398874023103925,2.2536997242945183,3.9140038245157,2018,1,2018-01-01
582,2018M01,41 Sevilla,222017,110493,111525,428328,190027,238301,Sevilla,2018M01_Sevilla,1.9292576694577441,1.7198103047251863,2.1367496077112755,2018,1,2018-01-01
583,2018M01,"07 Balears, Illes",65301,27144,38157,223454,64477,158976,Illes Balears,2018M01_Illes Balears,3.421907780891564,2.3753684055408195,4.166365280289331,2018,1,2018-01-01
584,2018M01,08 Barcelona,699330,227550,471780,1614169,396027,1218142,Barcelona,2018M01_Barcelona,2.3081649578882644,1.7403955174686883,2.5820128025774727,2018,1,2018-01-01
585,2018M01,17 Girona,113123,64875,48248,202556,114872,87683,Girona,2018M01_Girona,1.7905819329402508,1.7706666666666666,1.8173395788426463,2018,1,2018-01-01
586,2018M01,46 Valencia/València,174867,91056,83811,353556,165283,188273,Valencia,2018M01_Valencia,2.0218566110243787,1.8151796696538394,2.246399637279116,2018,1,2018-01-01
587,2018M01,28 Madrid,864607,514887,349721,1747430,896539,850891,Madrid,2018M01_Madrid,2.021068531714409,1.741234484459697,2.4330566365760133,2018,1,2018-01-01
588,2017M12,29 Málaga,268346,132491,135854,778632,304007,474625,Málaga,2017M12_Málaga,2.9015971916853616,2.2945483089417396,3.493640231424912,2017,12,2017-12-01
589,2017M12,41 Sevilla,238708,136418,102290,476507,265052,211455,Sevilla,2017M12_Sevilla,1.99619200026811,1.9429400812209532,2.0672108710528887,2017,12,2017-12-01
590,2017M12,"07 Balears, Illes",70151,33277,36874,238590,91163,147427,Illes Balears,2017M12_Illes Balears,3.4010919302647147,2.739519788442468,3.9981287628139066,2017,12,2017-12-01
591,2017M12,08 Barcelona,696256,254121,442135,1533177,436820,1096358,Barcelona,2017M12_Barcelona,2.202030574960934,1.7189449120694473,2.4796905922399266,2017,12,2017-12-01
592,2017M12,17 Girona,126352,86266,40087,237483,160710,76773,Girona,2017M12_Girona,1.8795349499810055,1.8629587554772449,1.9151595280265423,2017,12,2017-12-01
593,2017M12,46 Valencia/València,187851,116578,71273,379047,223360,155688,Valencia,2017M12_Valencia,2.017806665921395,1.9159704232359451,2.184389600549998,2017,12,2017-12-01
594,2017M12,28 Madrid,964076,602508,361568,1940509,1064621,875888,Madrid,2017M12_Madrid,2.0128174542256003,1.7669823471223618,2.4224710151340827,2017,12,2017-12-01
595,2017M11,29 Málaga,291393,122339,169054,969598,266323,703276,Málaga,2017M11_Málaga,3.3274581064061253,2.176926409403379,4.160067197463532,2017,11,2017-11-01
596,2017M11,41 Sevilla,263472,134054,129417,511635,236866,274769,Sevilla,2017M11_Sevilla,1.9418951539442522,1.7669446640905904,2.1231291097769227,2017,11,2017-11-01
597,2017M11,"07 Balears, Illes",116628,46724,69905,448812,156305,292508,Illes Balears,2017M11_Illes Balears,3.8482354151661693,3.3452829381046145,4.18436449467134,2017,11,2017-11-01
598,2017M11,08 Barcelona,761807,260061,501747,1710988,454147,1256841,Barcelona,2017M11_Barcelona,2.2459599347341257,1.7463095196896112,2.504929775364875,2017,11,2017-11-01
599,2017M11,17 Girona,121522,69412,52110,263592,130107,133486,Girona,2017M11_Girona,2.1690887246753676,1.874416527401602,2.561619650738822,2017,11,2017-11-01
600,2017M11,46 Valencia/València,228563,132318,96245,481369,247793,233576,Valencia,2017M11_Valencia,2.106067036221961,1.8727081727353798,2.426889708556289,2017,11,2017-11-01
601,2017M11,28 Madrid,971224,541722,429502,1938635,932832,1005803,Madrid,2017M11_Madrid,1.9960740261772774,1.7219754781973042,2.34178886245,2017,11,2017-11-01
602,2017M10,29 Málaga,529461,158966,370495,1994345,368102,1626243,Málaga,2017M10_Málaga,3.766745803751362,2.315602078431866,4.389379073941619,2017,10,2017-10-01
603,2017M10,41 Sevilla,326630,128858,197772,638114,237270,400845,Sevilla,2017M10_Sevilla,1.9536294890242782,1.8413292151049994,2.026803592015048,2017,10,2017-10-01
604,2017M10,"07 Balears, Illes",1007285,134237,873049,6168244,410747,5757497,Illes Balears,2017M10_Illes Balears,6.1236333311823365,3.05986426991068,6.594700870168799,2017,10,2017-10-01
605,2017M10,08 Barcelona,1051127,290202,760925,2732889,574848,2158040,Barcelona,2017M10_Barcelona,2.599960803975162,1.9808547149916265,2.8360745145710813,2017,10,2017-10-01
606,2017M10,17 Girona,301836,114987,186849,915311,236921,678390,Girona,2017M10_Girona,3.032477901906996,2.0604155252332874,3.6306857408923783,2017,10,2017-10-01
607,2017M10,46 Valencia/València,271107,143188,127920,589564,288632,300931,Valencia,2017M10_Valencia,2.1746542877904296,2.015755510238288,2.352493746091307,2017,10,2017-10-01
608,2017M10,28 Madrid,1100288,532131,568157,2184448,919497,1264950,Madrid,2017M10_Madrid,1.985342019543974,1.7279523275283717,2.2264092495560206,2017,10,2017-10-01
609,2017M09,29 Málaga,576893,164335,412558,2213173,428440,1784732,Málaga,2017M09_Málaga,3.8363665359087387,2.6071135181184775,4.326014766408602,2017,9,2017-09-01
610,2017M09,41 Sevilla,305515,116989,188525,590913,201224,389689,Sevilla,2017M09_Sevilla,1.934153805868779,1.7200249596115875,2.067041506431508,2017,9,2017-09-01
611,2017M09,"07 Balears, Illes",1553939,151182,1402757,9242703,616259,8626444,Illes Balears,2017M09_Illes Balears,5.9479188050496195,4.07627230754984,6.149635325291551,2017,9,2017-09-01
612,2017M09,08 Barcelona,1160933,284372,876561,3293441,560773,2732668,Barcelona,2017M09_Barcelona,2.8368915346535934,1.9719698141870508,3.117487545076726,2017,9,2017-09-01
613,2017M09,17 Girona,440049,165839,274211,1566209,406305,1159904,Girona,2017M09_Girona,3.559169547027717,2.449996683530412,4.229968892568132,2017,9,2017-09-01
614,2017M09,46 Valencia/València,289970,157052,132918,741398,396734,344664,Valencia,2017M09_Valencia,2.5568093251025967,2.5261314723785753,2.593057373719135,2017,9,2017-09-01
615,2017M09,28 Madrid,1071837,518868,552969,2125666,872362,1253304,Madrid,2017M09_Madrid,1.9831989378982064,1.6812792463593824,2.266499568691916,2017,9,2017-09-01
616,2017M08,29 Málaga,615915,247717,368198,2606782,837983,1768799,Málaga,2017M08_Málaga,4.232372973543427,3.3828239482958375,4.803934296221055,2017,8,2017-08-01
617,2017M08,41 Sevilla,291910,106002,185908,571794,192129,379665,Sevilla,2017M08_Sevilla,1.9588023705936761,1.8125035376691006,2.0422198076467932,2017,8,2017-08-01
618,2017M08,"07 Balears, Illes",1732706,201011,1531695,10839522,911072,9928450,Illes Balears,2017M08_Illes Balears,6.255834515491953,4.532448472969141,6.482001965143191,2017,8,2017-08-01
619,2017M08,08 Barcelona,1208097,264482,943615,3962711,687283,3275427,Barcelona,2017M08_Barcelona,3.280126513020064,2.598600282816978,3.471147660857447,2017,8,2017-08-01
620,2017M08,17 Girona,571528,242893,328635,2375783,790547,1585236,Girona,2017M08_Girona,4.1568969499307125,3.2547129806128625,4.823698023643252,2017,8,2017-08-01
621,2017M08,46 Valencia/València,340646,192748,147898,936020,547496,388524,Valencia,2017M08_Valencia,2.7477792194829824,2.840475646958723,2.626972643308226,2017,8,2017-08-01
622,2017M08,28 Madrid,956166,478174,477992,1966960,842081,1124879,Madrid,2017M08_Madrid,2.0571323389453298,1.7610346861184423,2.353342733769603,2017,8,2017-08-01
623,2017M07,29 Málaga,600442,232613,367828,2476361,707649,1768712,Málaga,2017M07_Málaga,4.124230150455831,3.0421730513771803,4.80853007383886,2017,7,2017-07-01
624,2017M07,41 Sevilla,261291,106433,154858,502479,198184,304295,Sevilla,2017M07_Sevilla,1.923062792059428,1.862054062179963,1.9649937361970322,2017,7,2017-07-01
625,2017M07,"07 Balears, Illes",1781881,190036,1591845,10677426,805712,9871714,Illes Balears,2017M07_Illes Balears,5.9922217027960905,4.2397861457829045,6.201429159246032,2017,7,2017-07-01
626,2017M07,08 Barcelona,1323082,331122,991960,3938045,701386,3236659,Barcelona,2017M07_Barcelona,2.9764179393265118,2.1182102065099873,3.262892656961974,2017,7,2017-07-01
627,2017M07,17 Girona,542420,205349,337071,2170571,575254,1595317,Girona,2017M07_Girona,4.001642638545777,2.8013479491012863,4.732881203069977,2017,7,2017-07-01
628,2017M07,46 Valencia/València,332273,194681,137592,881417,521420,359997,Valencia,2017M07_Valencia,2.652689204359066,2.6783301914413835,2.616409384266527,2017,7,2017-07-01
629,2017M07,28 Madrid,1041379,511157,530222,2073274,846413,1226861,Madrid,2017M07_Madrid,1.9908928449680663,1.6558767658468925,2.313862872532637,2017,7,2017-07-01
630,2017M06,29 Málaga,572988,186214,386774,2162259,429937,1732322,Málaga,2017M06_Málaga,3.773654945653312,2.3088328482283824,4.478899822635441,2017,6,2017-06-01
